,run_time,wait_time,submit_time,gpu_num
48792,47,0,1508201186,1
48793,36,0,1508201200,1
48794,42,0,1508201200,1
48795,59,0,1508201201,1
48796,41,0,1508201208,1
48797,49,0,1508201215,1
48798,44,0,1508201215,1
48799,45,0,1508201216,1
48800,60,0,1508201242,1
48801,38,0,1508201246,1
48802,40,0,1508201247,1
48803,40,0,1508201278,1
48804,42,0,1508201280,1
48805,161003,0,1508201284,1
48806,65,0,1508201294,1
48807,59,0,1508201295,1
48808,45,0,1508201300,1
48809,49,0,1508201306,1
48810,60,0,1508201317,1
48811,57,0,1508201322,1
48812,56,0,1508201323,1
48813,50,0,1508201351,1
48814,57,0,1508201354,1
48815,46,0,1508201354,1
48816,9887,0,1508201390,1
48817,9318,0,1508201391,1
48818,9422,0,1508201396,1
48819,46,0,1508201398,1
48820,12347,0,1508201399,1
48821,42,0,1508201404,1
48822,8702,0,1508201405,1
48823,12740,0,1508201410,1
48824,13,0,1508201412,1
48825,45,0,1508201423,1
48826,36,0,1508201428,1
48827,37,0,1508201430,1
48828,18375,0,1508201439,1
48829,14403,0,1508201439,1
48830,6832,0,1508201439,1
48831,8744,0,1508201439,1
48832,920,0,1508201439,1
48833,41,0,1508201447,1
48834,42,0,1508201466,1
48835,43,0,1508201467,1
48836,51,0,1508201473,1
48837,47,0,1508201504,1
48838,40,0,1508201504,1
48839,46,0,1508201512,1
48840,60,0,1508201515,1
48841,47,0,1508201537,1
48842,308,0,1508201562,1
48843,36,0,1508201565,1
48844,46,0,1508201587,1
48845,47,0,1508201633,1
48846,51,0,1508201637,1
48847,52,0,1508201662,1
48848,51,0,1508201663,1
48849,43,0,1508201680,1
48850,44,0,1508201700,1
48851,56,0,1508201714,1
48852,57,0,1508201714,1
48853,63,0,1508201714,1
48854,55,0,1508201719,1
48855,58,0,1508201727,1
48856,49,0,1508201742,1
48857,58,0,1508201748,1
48858,47,0,1508201764,1
48859,43,0,1508201770,1
48860,46,0,1508201853,1
48861,39,0,1508201865,1
48862,42,0,1508201885,1
48863,62,0,1508201887,1
48864,88,0,1508201893,1
48865,74,0,1508201899,1
48866,51,0,1508201907,1
48867,36,0,1508201907,1
48868,15,0,1508201907,1
48869,15,0,1508201907,1
48870,10,0,1508201907,1
48871,80,0,1508201916,1
48872,62,0,1508201924,1
48873,57,0,1508201927,1
48874,52,0,1508201932,1
48875,68,0,1508201941,1
48876,87,0,1508201945,1
48877,65,0,1508201966,1
48878,56,0,1508201973,1
48879,62,0,1508201977,1
48880,50,0,1508201986,1
48881,58,0,1508201988,1
48882,459,0,1508202001,1
48883,57,0,1508202004,8
48884,41,0,1508202004,8
48885,52,0,1508202004,8
48886,58,0,1508202004,8
48887,45,0,1508202004,8
48888,64,0,1508202007,1
48889,55,0,1508202015,1
48890,92,0,1508202017,1
48891,51,0,1508202059,1
48892,58,0,1508202073,1
48893,73,0,1508202080,1
48894,63,0,1508202090,1
48895,59,0,1508202097,1
48896,59,0,1508202109,1
48897,1600,0,1508202115,1
48898,73,0,1508202135,1
48899,55,0,1508202137,1
48900,45,0,1508202141,1
48901,43,0,1508202141,1
48902,49,0,1508202159,1
48903,58,0,1508202171,1
48904,87,0,1508202172,1
48905,101,0,1508202175,1
48906,53,0,1508202185,1
48907,41,0,1508202197,1
48908,57,0,1508202203,1
48909,77,0,1508202207,1
48910,69,0,1508202239,1
48911,110,0,1508202253,1
48912,71,0,1508202265,1
48913,62,0,1508202268,1
48914,58,0,1508202276,1
48915,67,0,1508202295,1
48916,67,0,1508202302,1
48917,53,0,1508202322,1
48918,47,0,1508202330,1
48919,52,0,1508202340,1
48920,38,0,1508202352,1
48921,65,0,1508202354,1
48922,63,0,1508202362,1
48923,51,0,1508202366,1
48924,46,0,1508202369,1
48925,138,0,1508202370,1
48926,61351,0,1508202378,1
48927,61,0,1508202391,1
48928,26,0,1508202396,1
48929,48,0,1508202403,1
48930,59,0,1508202414,1
48931,163,0,1508202427,1
48932,47,0,1508202434,1
48933,51,0,1508202438,1
48934,67,0,1508202464,1
48935,65,0,1508202465,1
48936,51,0,1508202480,1
48937,62,0,1508202488,1
48938,52,0,1508202497,1
48939,14408,0,1508202504,1
48940,161,0,1508202504,1
48941,63,0,1508202514,1
48942,64,0,1508202522,1
48943,41,0,1508202529,1
48944,66,0,1508202543,1
48945,64,0,1508202568,1
48946,71,0,1508202578,1
48947,49,0,1508202585,1
48948,101,0,1508202609,1
48949,85,0,1508202611,1
48950,50,0,1508202616,1
48951,48,0,1508202621,1
48952,45,0,1508202627,1
48953,146,0,1508202640,1
48954,62,0,1508202664,1
48955,66,0,1508202680,1
48956,60,0,1508202690,1
48957,81,0,1508202694,1
48958,65,0,1508202701,1
48959,51,0,1508202709,1
48960,63,0,1508202715,1
48961,69,0,1508202722,1
48962,194917,0,1508202723,8
48963,14403,0,1508202723,8
48964,17302,0,1508202723,8
48965,49,0,1508202725,1
48966,70,0,1508202739,1
48967,68,0,1508202744,1
48968,70,0,1508202755,1
48969,43,0,1508202770,1
48970,55,0,1508202777,1
48971,61,0,1508202777,1
48972,56,0,1508202779,1
48973,47,0,1508202795,1
48974,46,0,1508202799,1
48975,69,0,1508202809,1
48976,44,0,1508202827,1
48977,50,0,1508202831,1
48978,3,0,1508202831,1
48979,78,0,1508202840,1
48980,45,0,1508202852,1
48981,55,0,1508202852,1
48982,52,0,1508202870,1
48983,51,0,1508202871,1
48984,48,0,1508202882,1
48985,59,0,1508202894,1
48986,64,0,1508202900,1
48987,56,0,1508202914,1
48988,69,0,1508202914,1
48989,55,0,1508202955,1
48990,67,0,1508202983,1
48991,72,0,1508202989,1
48992,61,0,1508203010,1
48993,46,0,1508203011,1
48994,40,0,1508203043,1
48995,67195,0,1508203052,1
48996,52,0,1508203060,1
48997,58,0,1508203070,1
48998,57,0,1508203072,1
48999,50,0,1508203073,1
49000,61,0,1508203087,1
49001,50,0,1508203097,1
49002,44,0,1508203100,1
49003,58,0,1508203119,1
49004,76,0,1508203123,1
49005,68,0,1508203126,1
49006,48,0,1508203130,1
49007,53,0,1508203132,1
49008,63,0,1508203153,1
49009,41,0,1508203153,1
49010,46,0,1508203153,1
49011,53,0,1508203159,1
49012,67,0,1508203194,1
49013,75,0,1508203194,1
49014,9,0,1508203196,1
49015,49,0,1508203202,1
49016,48,0,1508203202,1
49017,72,0,1508203210,1
49018,73,0,1508203225,1
49019,86,0,1508203233,1
49020,75,0,1508203234,1
49021,46,0,1508203255,1
49022,53,0,1508203255,1
49023,54,0,1508203264,1
49024,72,0,1508203274,8
49025,32064,0,1508203274,8
49026,94626,0,1508203274,8
49027,1681,0,1508203274,8
49028,66,0,1508203274,8
49029,55,0,1508203284,1
49030,62,0,1508203286,1
49031,58,0,1508203291,1
49032,77,0,1508203315,1
49033,56,0,1508203315,1
49034,70,0,1508203324,1
49035,61,0,1508203348,1
49036,63,0,1508203348,8
49037,50,0,1508203348,8
49038,43,0,1508203348,8
49039,64,0,1508203348,8
49040,45122,0,1508203348,8
49041,183,0,1508203363,1
49042,67,0,1508203375,1
49043,58,0,1508203422,1
49044,61,0,1508203426,1
49045,58,0,1508203433,1
49046,71,0,1508203447,8
49047,194851,0,1508203447,8
49048,46,0,1508203448,1
49049,50,0,1508203457,1
49050,75,0,1508203470,1
49051,62,0,1508203474,1
49052,55,0,1508203477,1
49053,83,0,1508203507,1
49054,211,0,1508203508,1
49055,79,0,1508203518,1
49056,56,0,1508203544,1
49057,52,0,1508203563,1
49058,59,0,1508203598,1
49059,49,0,1508203600,1
49060,61,0,1508203605,1
49061,259,0,1508203613,1
49062,47,0,1508203624,1
49063,56,0,1508203644,1
49064,52,0,1508203647,1
49065,61,0,1508203647,1
49066,60,0,1508203661,1
49067,68,0,1508203687,1
49068,65,0,1508203693,1
49069,40,0,1508203698,1
49070,43,0,1508203701,1
49071,72,0,1508203710,1
49072,73,0,1508203735,1
49073,47,0,1508203737,1
49074,59,0,1508203745,1
49075,87,0,1508203758,1
49076,63,0,1508203760,1
49077,47,0,1508203774,1
49078,66,0,1508203777,1
49079,56,0,1508203799,1
49080,50,0,1508203805,1
49081,85,0,1508203818,1
49082,54,0,1508203859,1
49083,69,0,1508203862,1
49084,69,0,1508203890,1
49085,71,0,1508203894,1
49086,70,0,1508203897,1
49087,82,0,1508203915,1
49088,1203,0,1508203921,1
49089,71,0,1508203940,1
49090,76,0,1508203954,1
49091,66,0,1508203963,1
49092,72,0,1508203970,1
49093,23,0,1508203971,1
49094,20,0,1508203992,1
49095,47,0,1508203994,1
49096,61,0,1508203997,1
49097,2006,0,1508204013,4
49098,89,0,1508204013,1
49099,52,0,1508204021,1
49100,56,0,1508204028,1
49101,59,0,1508204035,1
49102,46,0,1508204051,1
49103,56,0,1508204052,1
49104,54,0,1508204071,1
49105,46,0,1508204073,1
49106,58,0,1508204076,1
49107,47,0,1508204084,1
49108,46,0,1508204087,1
49109,92,0,1508204088,1
49110,287,0,1508204095,1
49111,72,0,1508204107,1
49112,62,0,1508204113,1
49113,48,0,1508204114,1
49114,57,0,1508204119,1
49115,60,0,1508204125,1
49116,58,0,1508204307,4
49117,22,0,1508204307,4
49118,21,0,1508204307,4
49119,14,0,1508204307,4
49120,23,0,1508204307,4
49121,67,0,1508204515,1
49122,4533,0,1508204813,1
49123,4274,0,1508204813,1
49124,4282,0,1508204813,1
49125,4573,0,1508204813,1
49126,4217,0,1508204813,1
49127,15,0,1508205035,1
49128,73,0,1508205117,1
49129,271,0,1508205203,1
49130,4145,0,1508205429,1
49131,195,0,1508205429,1
49132,73,0,1508205715,1
49133,19227,0,1508205733,1
49134,425,0,1508205734,8
49135,19100,0,1508205757,1
49136,19248,0,1508205769,1
49137,13180,0,1508205774,1
49138,19752,0,1508205776,1
49139,18812,0,1508205781,1
49140,19815,0,1508205790,1
49141,19487,0,1508205841,1
49142,19846,0,1508205853,1
49143,20061,0,1508205868,1
49144,19121,0,1508205870,1
49145,20458,0,1508205874,1
49146,20098,0,1508205899,1
49147,19618,0,1508205921,1
49148,19421,0,1508205928,1
49149,20068,0,1508205941,1
49150,20091,0,1508205952,1
49151,19788,0,1508205962,1
49152,19238,0,1508205964,1
49153,19896,0,1508205972,1
49154,1937,0,1508206004,4
49155,12921,0,1508206037,1
49156,19137,0,1508206048,1
49157,22360,0,1508206051,1
49158,14002,0,1508206059,1
49159,192151,0,1508206081,8
49160,17893,0,1508206081,8
49161,332,0,1508206081,8
49162,13326,0,1508206081,1
49163,13640,0,1508206085,1
49164,13296,0,1508206106,1
49165,13149,0,1508206112,1
49166,13785,0,1508206133,1
49167,13221,0,1508206142,1
49168,14718,0,1508206143,1
49169,13559,0,1508206147,1
49170,13218,0,1508206154,1
49171,17457,0,1508206192,1
49172,13465,0,1508206199,1
49173,73,0,1508206204,8
49174,85731,0,1508206204,8
49175,103,0,1508206204,8
49176,14525,0,1508206215,1
49177,13709,0,1508206216,1
49178,13426,0,1508206225,1
49179,13489,0,1508206233,1
49180,13655,0,1508206241,1
49181,14340,0,1508206248,1
49182,42,0,1508206251,1
49183,12734,0,1508206251,1
49184,13611,0,1508206265,1
49185,13266,0,1508206265,1
49186,13281,0,1508206280,1
49187,12949,0,1508206294,1
49188,36,0,1508206300,1
49189,37,0,1508206300,1
49190,29,0,1508206300,1
49191,36,0,1508206300,1
49192,12623,0,1508206300,1
49193,72,0,1508206306,1
49194,13521,0,1508206306,1
49195,13714,0,1508206315,1
49196,73,0,1508206315,1
49197,13716,0,1508206321,1
49198,13470,0,1508206323,1
49199,13373,0,1508206341,1
49200,13771,0,1508206348,1
49201,13549,0,1508206348,1
49202,14000,0,1508206361,1
49203,13559,0,1508206371,1
49204,13591,0,1508206373,1
49205,13662,0,1508206392,1
49206,13940,0,1508206398,1
49207,13855,0,1508206399,1
49208,58,0,1508206405,1
49209,58,0,1508206405,1
49210,50,0,1508206405,1
49211,61,0,1508206405,1
49212,60,0,1508206405,1
49213,19050,0,1508206431,1
49214,13662,0,1508206441,1
49215,13295,0,1508206441,1
49216,13677,0,1508206451,1
49217,13933,0,1508206460,1
49218,13232,0,1508206477,1
49219,14820,0,1508206488,1
49220,13330,0,1508206499,1
49221,14637,0,1508206501,1
49222,13653,0,1508206519,1
49223,14114,0,1508206529,1
49224,14390,0,1508206530,1
49225,14619,0,1508206542,1
49226,14415,0,1508206546,1
49227,14091,0,1508206562,1
49228,14074,0,1508206571,1
49229,14184,0,1508206581,1
49230,14529,0,1508206584,1
49231,14784,0,1508206590,1
49232,14230,0,1508206608,1
49233,14573,0,1508206610,1
49234,14529,0,1508206619,1
49235,13498,0,1508206623,1
49236,60,0,1508206625,1
49237,13396,0,1508206625,1
49238,23112,0,1508206634,1
49239,13089,0,1508206634,1
49240,13394,0,1508206651,1
49241,22253,0,1508206659,1
49242,13043,0,1508206661,1
49243,16,0,1508206666,1
49244,13453,0,1508206683,1
49245,21604,0,1508206686,1
49246,18163,0,1508206686,1
49247,20383,0,1508206716,1
49248,17235,0,1508206728,1
49249,17884,0,1508206730,1
49250,13796,0,1508206730,1
49251,23154,0,1508206735,1
49252,37,0,1508206750,1
49253,23447,0,1508206750,1
49254,13229,0,1508206753,1
49255,168585,0,1508206795,1
49256,34379,0,1508206848,1
49257,8,0,1508206848,1
49258,1,0,1508206848,1
49259,76,0,1508206915,1
49260,50,0,1508207028,1
49261,28,0,1508207037,1
49262,6280,0,1508207037,1
49263,6419,0,1508207044,1
49264,6766,0,1508207052,1
49265,6773,0,1508207054,1
49266,6822,0,1508207055,1
49267,6751,0,1508207072,1
49268,6750,0,1508207074,1
49269,6750,0,1508207085,1
49270,90,0,1508207089,1
49271,6792,0,1508207096,1
49272,70,0,1508207104,1
49273,76,0,1508207105,1
49274,6721,0,1508207107,1
49275,677,0,1508207115,1
49276,596,0,1508207115,1
49277,646,0,1508207115,1
49278,568,0,1508207115,1
49279,581,0,1508207115,1
49280,6769,0,1508207125,1
49281,6707,0,1508207129,1
49282,6698,0,1508207133,1
49283,22,0,1508207138,1
49284,14,0,1508207138,1
49285,6089,0,1508207138,1
49286,459,0,1508207152,1
49287,409,0,1508207152,1
49288,24,0,1508207152,1
49289,16,0,1508207152,1
49290,10,0,1508207152,1
49291,72,0,1508207156,1
49292,6669,0,1508207164,1
49293,6656,0,1508207165,1
49294,6656,0,1508207170,1
49295,6658,0,1508207173,1
49296,6702,0,1508207175,1
49297,179177,0,1508207177,1
49298,351600,0,1508207177,1
49299,6714,0,1508207182,1
49300,14407,0,1508207190,1
49301,14446,0,1508207190,1
49302,10329,0,1508207190,1
49303,791,0,1508207190,1
49304,737,0,1508207190,1
49305,6585,0,1508207193,1
49306,6442,0,1508207202,1
49307,6440,0,1508207211,1
49308,6153,0,1508207216,1
49309,6599,0,1508207231,1
49310,6467,0,1508207240,1
49311,6466,0,1508207242,1
49312,6278,0,1508207242,1
49313,6581,0,1508207248,1
49314,6470,0,1508207251,1
49315,49,0,1508207255,1
49316,6606,0,1508207256,1
49317,56,0,1508207259,1
49318,6593,0,1508207261,1
49319,61,0,1508207261,1
49320,6581,0,1508207263,1
49321,6630,0,1508207264,1
49322,6568,0,1508207266,1
49323,6553,0,1508207268,1
49324,6628,0,1508207269,1
49325,6560,0,1508207270,1
49326,6554,0,1508207276,1
49327,6501,0,1508207276,1
49328,49,0,1508207279,1
49329,6559,0,1508207284,1
49330,6525,0,1508207300,1
49331,6551,0,1508207303,1
49332,6516,0,1508207306,1
49333,6264,0,1508207310,1
49334,6516,0,1508207312,1
49335,6522,0,1508207313,1
49336,6587,0,1508207316,1
49337,5939,0,1508207332,1
49338,6046,0,1508207332,1
49339,6442,0,1508207334,1
49340,6334,0,1508207338,1
49341,6294,0,1508207351,1
49342,6482,0,1508207358,1
49343,6292,0,1508207359,1
49344,6483,0,1508207361,1
49345,6483,0,1508207364,1
49346,6519,0,1508207366,1
49347,6468,0,1508207375,1
49348,6304,0,1508207382,1
49349,6447,0,1508207383,1
49350,6435,0,1508207385,1
49351,6448,0,1508207388,1
49352,6447,0,1508207390,1
49353,6466,0,1508207392,1
49354,6453,0,1508207393,1
49355,6471,0,1508207398,1
49356,6439,0,1508207401,1
49357,6470,0,1508207402,1
49358,6418,0,1508207410,1
49359,6481,0,1508207412,1
49360,8,0,1508207421,1
49361,15,0,1508207421,1
49362,5902,0,1508207421,1
49363,6411,0,1508207423,1
49364,6445,0,1508207431,1
49365,6345,0,1508207437,1
49366,6340,0,1508207438,1
49367,6396,0,1508207445,1
49368,5590,0,1508207445,4
49369,6402,0,1508207446,1
49370,6448,0,1508207452,1
49371,6412,0,1508207454,1
49372,6328,0,1508207459,1
49373,6496,0,1508207461,1
49374,6379,0,1508207467,1
49375,6379,0,1508207467,1
49376,6430,0,1508207468,1
49377,6402,0,1508207469,1
49378,6358,0,1508207469,1
49379,6371,0,1508207476,1
49380,6359,0,1508207479,1
49381,31764,0,1508207481,1
49382,6339,0,1508207482,1
49383,6363,0,1508207483,1
49384,6386,0,1508207500,1
49385,6328,0,1508207503,1
49386,6323,0,1508207503,1
49387,6384,0,1508207505,1
49388,6328,0,1508207513,1
49389,6317,0,1508207513,1
49390,63,0,1508207515,1
49391,6317,0,1508207516,1
49392,6308,0,1508207520,1
49393,6328,0,1508207523,1
49394,6319,0,1508207528,1
49395,6350,0,1508207532,1
49396,6294,0,1508207533,1
49397,6295,0,1508207537,1
49398,5290,0,1508207541,4
49399,23,0,1508207543,1
49400,23,0,1508207543,1
49401,15,0,1508207543,1
49402,15,0,1508207543,1
49403,11,0,1508207543,1
49404,6286,0,1508207552,1
49405,6220,0,1508207560,1
49406,6068,0,1508207566,1
49407,6288,0,1508207574,1
49408,6287,0,1508207576,1
49409,15,0,1508207675,1
49410,37,0,1508207675,1
49411,15,0,1508207675,1
49412,22,0,1508207675,1
49413,23,0,1508207675,1
49414,37,0,1508207675,1
49415,16,0,1508207675,1
49416,52,0,1508207675,1
49417,11,0,1508207675,1
49418,182993,0,1508207690,2
49419,15,0,1508207850,1
49420,15,0,1508207850,1
49421,16700,0,1508207850,1
49422,8570,0,1508207858,1
49423,30107,0,1508207864,1
49424,16712,0,1508207870,1
49425,16694,0,1508207870,1
49426,16610,0,1508207870,1
49427,8293,0,1508207870,1
49428,9565,0,1508207875,1
49429,47,0,1508207877,1
49430,23,0,1508207878,1
49431,16,0,1508207878,1
49432,30209,0,1508207883,1
49433,30326,0,1508207891,1
49434,30348,0,1508207899,1
49435,18979,0,1508207912,1
49436,1722,0,1508207985,4
49437,69,0,1508208115,1
49438,14403,0,1508208134,16
49439,56,0,1508208134,16
49440,47,0,1508208134,16
49441,54,0,1508208134,16
49442,38,0,1508208134,16
49443,69,0,1508208203,1
49444,39,0,1508208228,1
49445,25,0,1508208228,1
49446,207,0,1508208228,1
49447,18,0,1508208309,1
49448,5136,0,1508208355,4
49449,47,0,1508208505,4
49450,520,0,1508208505,4
49451,566,0,1508208508,4
49452,46,0,1508208591,4
49453,267,0,1508208591,4
49454,468,0,1508208599,4
49455,55,0,1508208716,1
49456,32,0,1508208806,1
49457,15,0,1508208806,1
49458,32,0,1508208806,1
49459,37,0,1508208806,1
49460,16,0,1508208806,1
49461,23,0,1508208806,1
49462,5,0,1508208806,1
49463,37,0,1508208903,4
49464,47,0,1508208903,4
49465,78,0,1508208903,4
49466,182057,0,1508208927,2
49467,6,0,1508208937,1
49468,132,0,1508208953,4
49469,62,0,1508208955,4
49470,34,0,1508209040,4
49471,17,0,1508209153,4
49472,23,0,1508209153,4
49473,25,0,1508209153,4
49474,23,0,1508209153,4
49475,14,0,1508209153,4
49476,23,0,1508209154,4
49477,16,0,1508209154,4
49478,15,0,1508209154,4
49479,15,0,1508209154,4
49480,14,0,1508209154,4
49481,238801,0,1508209208,4
49482,78203,0,1508209208,4
49483,66,0,1508209208,4
49484,17,0,1508209208,4
49485,270950,0,1508209222,4
49486,104363,0,1508209222,4
49487,1583,0,1508209222,4
49488,1493,0,1508209222,4
49489,1823,0,1508209222,4
49490,38,0,1508209223,4
49491,39,0,1508209223,4
49492,252711,0,1508209223,4
49493,2893,0,1508209223,4
49494,2904,0,1508209223,4
49495,14404,0,1508209239,4
49496,14448,0,1508209239,4
49497,147989,0,1508209239,4
49498,118795,0,1508209239,4
49499,1630,0,1508209239,4
49500,1533,0,1508209239,4
49501,259086,0,1508209241,4
49502,68,0,1508209241,4
49503,76,0,1508209241,4
49504,1510,0,1508209241,4
49505,1482,0,1508209241,4
49506,793,0,1508209255,1
49507,40314,0,1508209256,4
49508,14403,0,1508209256,4
49509,17,0,1508209256,4
49510,14402,0,1508209256,4
49511,214515,0,1508209256,4
49512,280489,0,1508209261,4
49513,114761,0,1508209261,4
49514,1557,0,1508209261,4
49515,1631,0,1508209261,4
49516,1595,0,1508209261,4
49517,241134,0,1508209264,4
49518,14408,0,1508209264,4
49519,14399,0,1508209264,4
49520,14408,0,1508209264,4
49521,14400,0,1508209264,4
49522,46,0,1508209277,4
49523,246242,0,1508209277,4
49524,79238,0,1508209277,4
49525,735,0,1508209277,4
49526,252367,0,1508209278,4
49527,14410,0,1508209278,4
49528,14403,0,1508209278,4
49529,14398,0,1508209278,4
49530,14410,0,1508209278,4
49531,256790,0,1508209285,4
49532,88561,0,1508209285,4
49533,710,0,1508209285,4
49534,23,0,1508209285,4
49535,19,0,1508209285,4
49536,72,0,1508209316,1
49537,17,0,1508209408,4
49538,16,0,1508209408,4
49539,16,0,1508209408,4
49540,16,0,1508209408,4
49541,13,0,1508209408,4
49542,15,0,1508209408,4
49543,15,0,1508209408,4
49544,16,0,1508209408,4
49545,38,0,1508209408,4
49546,31,0,1508209408,4
49547,15,0,1508209584,4
49548,16,0,1508209584,4
49549,8,0,1508209584,4
49550,8,0,1508209584,4
49551,12,0,1508209584,4
49552,31,0,1508209584,4
49553,67588,0,1508209774,4
49554,63,0,1508209823,4
49555,78,0,1508209823,4
49556,14441,0,1508209823,4
49557,14756,0,1508209823,4
49558,19,0,1508209828,2
49559,62,0,1508209915,1
49560,95,0,1508209933,8
49561,14405,0,1508209933,8
49562,14398,0,1508209933,8
49563,600,0,1508210010,1
49564,22,0,1508210294,1
49565,3513,0,1508210309,1
49566,58,0,1508210515,1
49567,186640,0,1508210549,4
49568,93746,0,1508210549,4
49569,681,0,1508210572,1
49570,53,0,1508210965,8
49571,46,0,1508210965,8
49572,46,0,1508210965,8
49573,45,0,1508210965,8
49574,35,0,1508210983,1
49575,33,0,1508210989,1
49576,80,0,1508211115,1
49577,23,0,1508211267,1
49578,7,0,1508211267,1
49579,22,0,1508211267,1
49580,39,0,1508211267,1
49581,3,0,1508211267,1
49582,23,0,1508211268,1
49583,22,0,1508211268,1
49584,8,0,1508211268,1
49585,15,0,1508211268,1
49586,9,0,1508211268,1
49587,18,0,1508211423,2
49588,521,0,1508211451,1
49589,634,0,1508211584,1
49590,16,0,1508211592,1
49591,359,0,1508211592,1
49592,23,0,1508211592,1
49593,8,0,1508211592,1
49594,2,0,1508211592,1
49595,11983,0,1508211601,1
49596,543,0,1508211671,1
49597,66,0,1508211715,1
49598,198,0,1508211943,1
49599,16,0,1508212200,1
49600,23,0,1508212200,1
49601,15,0,1508212200,1
49602,15,0,1508212200,1
49603,14,0,1508212200,1
49604,16,0,1508212203,1
49605,15,0,1508212203,1
49606,16,0,1508212203,1
49607,16,0,1508212203,1
49608,15,0,1508212203,1
49609,418,0,1508212316,1
49610,37,0,1508212316,1
49611,631,0,1508212348,1
49612,281115,0,1508212367,1
49613,27041,0,1508212367,1
49614,12927,0,1508212367,1
49615,13265,0,1508212367,1
49616,126207,0,1508212367,1
49617,356,0,1508212415,1
49618,173392,0,1508212415,1
49619,61301,0,1508212415,1
49620,96713,0,1508212415,1
49621,106822,0,1508212415,1
49622,7,0,1508212574,1
49623,23,0,1508212574,1
49624,14,0,1508212574,1
49625,15,0,1508212574,1
49626,8,0,1508212574,1
49627,15,0,1508212578,1
49628,23,0,1508212578,1
49629,14,0,1508212578,1
49630,16,0,1508212578,1
49631,12,0,1508212578,1
49632,46,0,1508212587,1
49633,9,0,1508212587,1
49634,15,0,1508212587,1
49635,3,0,1508212587,1
49636,29,0,1508212616,1
49637,22,0,1508212616,1
49638,31,0,1508212616,1
49639,1587,0,1508212616,1
49640,2077,0,1508212616,1
49641,203,0,1508212667,1
49642,194,0,1508212667,1
49643,14404,0,1508212667,1
49644,14407,0,1508212667,1
49645,9777,0,1508212667,1
49646,63,0,1508212737,8
49647,55,0,1508212737,8
49648,24,0,1508212915,1
49649,51,0,1508212915,1
49650,9,0,1508213006,1
49651,16,0,1508213035,1
49652,45,0,1508213035,1
49653,23,0,1508213035,1
49654,12,0,1508213035,1
49655,16,0,1508213035,1
49656,8,0,1508213035,1
49657,24,0,1508213035,1
49658,8,0,1508213035,1
49659,8,0,1508213035,1
49660,4905,0,1508213096,1
49661,15943,0,1508213098,8
49662,75584,0,1508213098,8
49663,69,0,1508213122,8
49664,53,0,1508213122,8
49665,57,0,1508213122,8
49666,17840,0,1508213122,8
49667,15,0,1508213122,8
49668,555,0,1508213123,1
49669,3794,0,1508213146,1
49670,56314,0,1508213194,1
49671,26209,0,1508213194,1
49672,431,0,1508213339,1
49673,4582,0,1508213339,1
49674,322,0,1508213339,1
49675,26,0,1508213340,1
49676,8,0,1508213354,1
49677,15,0,1508213354,1
49678,8,0,1508213354,1
49679,8,0,1508213354,1
49680,14,0,1508213354,1
49681,411,0,1508213359,1
49682,5083,0,1508213359,1
49683,453005,0,1508213395,1
49684,14122,0,1508213395,1
49685,12391,0,1508213395,1
49686,23763,0,1508213395,1
49687,399589,0,1508213449,1
49688,52874,0,1508213449,1
49689,25410,0,1508213449,1
49690,50169,0,1508213449,1
49691,128211,0,1508213449,1
49692,68,0,1508213515,1
49693,15,0,1508213518,4
49694,45,0,1508213518,4
49695,38,0,1508213518,4
49696,23,0,1508213518,4
49697,15,0,1508213518,4
49698,16,0,1508213659,1
49699,16,0,1508213659,1
49700,24,0,1508213659,1
49701,38,0,1508213659,1
49702,9,0,1508213659,1
49703,14,0,1508213676,4
49704,7,0,1508213676,4
49705,30,0,1508213676,4
49706,22,0,1508213676,4
49707,36,0,1508213676,4
49708,69,0,1508213684,8
49709,50,0,1508213684,8
49710,52,0,1508213684,8
49711,53,0,1508213684,8
49712,42,0,1508213684,8
49713,70,0,1508213687,8
49714,17774,0,1508213687,8
49715,16,0,1508213687,8
49716,8,0,1508213687,8
49717,6,0,1508213687,8
49718,5159,0,1508213687,1
49719,5133,0,1508213687,1
49720,4982,0,1508213687,1
49721,4849,0,1508213687,1
49722,3982,0,1508213687,1
49723,3794,0,1508213687,1
49724,339,0,1508213687,1
49725,337,0,1508213687,1
49726,41,0,1508213687,1
49727,37,0,1508213687,1
49728,15931,0,1508213687,8
49729,34279,0,1508213687,8
49730,85,0,1508213687,8
49731,44,0,1508213687,8
49732,15648,0,1508213687,8
49733,32670,0,1508213687,8
49734,15622,0,1508213687,8
49735,31605,0,1508213687,8
49736,1943,0,1508214061,1
49737,67,0,1508214115,1
49738,15,0,1508214187,1
49739,412,0,1508214187,1
49740,326,0,1508214212,1
49741,85,0,1508214212,1
49742,5932,0,1508214213,1
49743,433,0,1508214221,1
49744,5288,0,1508214223,1
49745,404,0,1508214223,1
49746,15,0,1508214228,1
49747,45,0,1508214228,1
49748,15,0,1508214229,1
49749,75,0,1508214229,1
49750,246,0,1508214229,1
49751,5604,0,1508214237,1
49752,22,0,1508214237,1
49753,15,0,1508214237,1
49754,31,0,1508214237,1
49755,233,0,1508214242,1
49756,31,0,1508214243,1
49757,5614,0,1508214243,1
49758,92,0,1508214244,1
49759,231,0,1508214250,1
49760,39,0,1508214253,1
49761,281,0,1508214253,1
49762,107,0,1508214253,1
