,job,user,project,state,gpu_num,cpu_num,node_num,submit_time,wait_time,run_time,wall_time,node_hour,new_status
10312,650297,0.0,0.0,0,0,384.0,6.0,1680031220,35,3624.42,3600.0,6.0407,Killed
10313,650307,0.0,0.0,0,0,384.0,6.0,1680034735,242,134.56,3600.0,0.22426666666666667,Pass
10314,650302,0.0,0.0,0,0,512.0,8.0,1680033386,258,3646.15,3600.0,8.102555555555556,Killed
10315,650301,41321562901754.0,41321562901754.0,0,0,512.0,8.0,1680033079,481,3729.64,3600.0,8.288088888888888,Killed
10316,650311,0.0,0.0,0,0,384.0,6.0,1680036077,70,1515.62,3600.0,2.5260333333333334,Killed
10317,650306,34590618235334.0,34590618235334.0,0,0,512.0,8.0,1680034734,37,3647.13,3600.0,8.104733333333334,Killed
10318,650303,9636830682697.0,9636830682697.0,0,0,64.0,1.0,1680033527,3879,2009.01,3600.0,0.5580583333333333,Failed
10319,650320,0.0,0.0,0,0,384.0,6.0,1680037847,57,3398.12,3600.0,5.6635333333333335,Pass
10320,650037,0.0,0.0,0,0,53760.0,840.0,1679781465,223078,36759.02,54000.0,8577.104666666666,Killed
10321,650314,41321562901754.0,41321562901754.0,0,0,512.0,8.0,1680037709,34,3661.07,3600.0,8.135711111111112,Killed
10322,650325,34590618235334.0,34590618235334.0,0,0,512.0,8.0,1680038790,49,2639.07,3600.0,5.8646,Pass
10323,650330,0.0,0.0,0,0,512.0,8.0,1680042875,57,932.1,3600.0,2.0713333333333335,Pass
10324,650333,0.0,0.0,0,0,512.0,8.0,1680044569,39,597.29,3600.0,1.327311111111111,Killed
10325,650329,0.0,0.0,0,0,512.0,8.0,1680041764,39,3637.04,3600.0,8.08231111111111,Killed
10326,650335,0.0,0.0,0,0,512.0,8.0,1680045268,320,77.11,3600.0,0.17135555555555557,Failed
10327,650334,0.0,0.0,0,0,512.0,8.0,1680045112,230,834.9,3600.0,1.8553333333333333,Pass
10328,650257,0.0,0.0,0,0,16384.0,256.0,1679986975,40128,19074.51,21600.0,1356.4096,Pass
10329,650338,0.0,0.0,0,0,64.0,1.0,1680048169,48,59.85,600.0,0.016625,Failed
10330,649858,0.0,0.0,0,0,51840.0,810.0,1679630448,356841,61534.8,86400.0,13845.33,Pass
10331,650336,0.0,0.0,0,0,512.0,8.0,1680045503,423,3645.71,3600.0,8.101577777777777,Killed
10332,650341,0.0,0.0,0,0,512.0,8.0,1680048911,50,827.2,3600.0,1.8382222222222224,Pass
10333,650337,0.0,0.0,0,0,512.0,8.0,1680045930,367,3653.95,3600.0,8.11988888888889,Killed
10334,650304,34590618235334.0,34590618235334.0,0,0,8192.0,128.0,1680033789,8318,7843.87,7800.0,278.89315555555555,Killed
10335,650305,81973196976805.0,81973196976805.0,0,0,8192.0,128.0,1680033887,16131,37.18,3600.0,1.3219555555555556,Failed
10336,650331,0.0,0.0,0,0,8192.0,128.0,1680042954,7140,40.43,3600.0,1.4375111111111112,Pass
10337,650345,0.0,0.0,0,0,8192.0,128.0,1680050166,53,125.01,3600.0,4.4448,Pass
10338,650346,0.0,0.0,0,0,8192.0,128.0,1680050411,41,473.86,3600.0,16.848355555555557,Pass
10339,650347,34590618235334.0,34590618235334.0,0,0,512.0,8.0,1680050560,53,830.37,3600.0,1.8452666666666666,Pass
10340,650350,0.0,0.0,0,0,51200.0,800.0,1680052798,48,81.13,3600.0,18.02888888888889,Failed
10341,650324,0.0,0.0,0,0,8192.0,128.0,1680037951,12143,2949.09,7200.0,104.85653333333335,Killed
10342,650001,0.0,0.0,0,0,57600.0,900.0,1679720645,332703,133.32,86400.0,33.33,Failed
10343,650348,0.0,0.0,0,0,512.0,8.0,1680052602,35,3650.86,3600.0,8.113022222222222,Killed
10344,650354,0.0,0.0,0,0,64.0,1.0,1680054855,55,1652.64,3600.0,0.4590666666666667,Pass
10345,650357,0.0,0.0,0,0,512.0,8.0,1680056629,55,59.91,3600.0,0.13313333333333333,Failed
10346,650355,0.0,0.0,0,0,512.0,8.0,1680055968,35,786.55,3600.0,1.7478888888888888,Pass
10347,650328,0.0,0.0,0,0,57600.0,900.0,1680041742,11978,3624.62,3600.0,906.155,Killed
10348,650353,81973196976805.0,81973196976805.0,0,0,8192.0,128.0,1680053454,4012,41.7,3600.0,1.4826666666666668,Failed
10349,650352,0.0,0.0,0,0,51200.0,800.0,1680053160,4285,61.89,3600.0,13.753333333333334,Failed
10350,650312,63964226592315.0,63964226592315.0,0,0,8192.0,128.0,1680036187,21619,58.72,10800.0,2.087822222222222,Failed
10351,650358,0.0,0.0,0,0,512.0,8.0,1680056684,42,3637.5,3600.0,8.083333333333334,Killed
10352,650361,47059555606478.0,47059555606478.0,0,0,64.0,1.0,1680060253,35,310.75,1200.0,0.08631944444444445,Pass
10353,650362,47059555606478.0,47059555606478.0,0,0,64.0,1.0,1680060625,56,97.79,1200.0,0.02716388888888889,Pass
10354,650327,0.0,0.0,0,0,16384.0,256.0,1680040505,5814,15805.61,18000.0,1123.9544888888888,Pass
10355,650363,0.0,0.0,0,0,512.0,8.0,1680060863,39,3660.24,3600.0,8.133866666666666,Killed
10356,650368,0.0,0.0,0,0,512.0,8.0,1680062737,47,2992.98,3600.0,6.651066666666667,Pass
10357,650316,0.0,0.0,0,0,8192.0,128.0,1680037804,20166,8468.94,10800.0,301.11786666666666,Pass
10358,650318,0.0,0.0,0,0,8192.0,128.0,1680037824,20146,8702.2,10800.0,309.4115555555556,Pass
10359,650371,0.0,0.0,0,0,512.0,8.0,1680065180,62,1432.1,3600.0,3.182444444444444,Pass
10360,650319,0.0,0.0,0,0,8192.0,128.0,1680037847,20123,8751.57,10800.0,311.1669333333333,Pass
10361,650317,0.0,0.0,0,0,8192.0,128.0,1680037811,20138,8890.71,10800.0,316.1141333333333,Pass
10362,650322,0.0,0.0,0,0,8192.0,128.0,1680037873,20116,8888.38,10800.0,316.03128888888887,Pass
10363,650321,0.0,0.0,0,0,8192.0,128.0,1680037865,20375,8751.93,10800.0,311.17973333333333,Pass
10364,650375,0.0,0.0,0,0,128.0,2.0,1680067001,52,40.27,600.0,0.022372222222222224,Pass
